"Species","Site","PlotID","TreeID","DBH..cm.","Year","RW","RW.modeled"
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1945,NA,0.090996381821804
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1945,NA,0.0968197993696769
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1945,NA,0.213525558789566
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1945,NA,0.105276939543446
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1946,NA,0.0748870069689485
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1946,NA,0.139008172653213
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1946,NA,0.108799555471384
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1946,NA,0.108799555471384
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1946,NA,0.163349486652742
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1946,NA,0.119048382346515
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1946,NA,0.122798631094863
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1946,NA,0.105576215392725
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1946,NA,0.167598254852513
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1946,NA,0.168118882614567
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1946,NA,0.108228617618038
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1946,NA,0.141313724721973
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1946,NA,0.149891634329417
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1946,NA,0.114798222238486
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1946,NA,0.106233158771199
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1946,NA,0.131176572410771
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1946,NA,0.097396650024791
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1946,NA,0.22363549924679
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1946,NA,0.303072832588682
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1946,NA,0.177221146068704
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1946,NA,0.266882377144744
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1946,NA,0.149891634329417
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1946,NA,0.0928562030507354
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1946,NA,0.0984926839928861
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1946,NA,0.129401768006556
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1946,NA,0.0900203908257737
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1946,NA,0.0957813487133935
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1946,NA,0.211235368579486
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1946,NA,0.104147780965634
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1947,NA,0.0754560819757277
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1947,NA,0.140074876821656
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1947,NA,0.109634448392648
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1947,NA,0.109634448392648
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1947,NA,0.161492179706487
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1947,NA,0.117694785270678
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1947,NA,0.121402393156216
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1947,NA,0.106084005467106
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1947,NA,0.168404352418912
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1947,NA,0.168927484245059
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1947,NA,0.108749164955201
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1947,NA,0.141993401546158
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1947,NA,0.150612568337727
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1947,NA,0.115350367412401
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1947,NA,0.106744108547088
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1947,NA,0.131807492558967
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1947,NA,0.0978650988319071
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1947,NA,0.224711119227809
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1947,NA,0.304530522425646
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1947,NA,0.178073526868768
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1947,NA,0.268166001696327
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1947,NA,0.150612568337727
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1947,NA,0.0918346511147327
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1947,NA,0.0974091226506238
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1947,NA,0.127978162234553
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1947,NA,0.0890300369074949
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1947,NA,0.0947276159632222
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1947,NA,0.208911475370039
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1947,NA,0.10300200541397
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1948,NA,0.0760147439278827
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1948,NA,0.141126253712977
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1948,NA,0.110457344890209
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1948,NA,0.110457344890209
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1948,NA,0.159562047778273
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1948,NA,0.116288113670554
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1948,NA,0.119951408745589
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1948,NA,0.106481140039853
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1948,NA,0.16903478855537
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1948,NA,0.169559878770374
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1948,NA,0.109156276781069
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1948,NA,0.142524966022892
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1948,NA,0.151176399404567
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1948,NA,0.115782191405819
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1948,NA,0.107143714272329
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1948,NA,0.132300925211814
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1948,NA,0.098231465222772
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1948,NA,0.225552344574958
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1948,NA,0.305670558554367
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1948,NA,0.178740160389054
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1948,NA,0.269169904122899
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1948,NA,0.151176399404567
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1948,NA,0.0907984244739969
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1948,NA,0.0963099958317592
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1948,NA,0.126534106210709
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1948,NA,0.0880254564474028
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1948,NA,0.0936587462274201
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1948,NA,0.206554199181737
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1948,NA,0.101839770671816
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1949,NA,0.0765623610211983
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1949,NA,0.142161298432905
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1949,NA,0.111267458448799
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1949,NA,0.111267458448799
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1949,NA,0.157560111427097
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1949,NA,0.11482911132502
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1949,NA,0.118446445072295
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1949,NA,0.106763784664418
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1949,NA,0.169483476222798
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1949,NA,0.170009960242627
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1949,NA,0.109446022315894
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1949,NA,0.142903285746906
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1949,NA,0.151577683581621
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1949,NA,0.116089524836029
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1949,NA,0.107428117640697
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1949,NA,0.132652106137582
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1949,NA,0.0984922118263296
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1949,NA,0.226151053019742
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1949,NA,0.306481933603796
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1949,NA,0.179214610094503
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1949,NA,0.269884391462784
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1949,NA,0.151577683581621
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1949,NA,0.0897476946304115
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1949,NA,0.0951954854485422
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1949,NA,0.125069838935179
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1949,NA,0.0870068157097433
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1949,NA,0.0925749164105038
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1949,NA,0.204163930158288
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1949,NA,0.10066126909617
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1950,NA,0.0770982960952521
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1950,NA,0.143178995120689
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1950,NA,0.112063993969857
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1950,NA,0.112063993969857
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1950,NA,0.15548758591889
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1950,NA,0.113318663914502
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1950,NA,0.116888415717369
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1950,NA,0.106928441356549
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1950,NA,0.1697448625033
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1950,NA,0.170272158494317
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1950,NA,0.109614815695204
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1950,NA,0.143123678667592
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1950,NA,0.151811454612293
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1950,NA,0.11626856417236
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1950,NA,0.107593798901886
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1950,NA,0.132856689152969
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1950,NA,0.0986441116662513
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1950,NA,0.226499835000722
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1950,NA,0.306954606069873
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1950,NA,0.17949100423857
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1950,NA,0.270300621285431
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1950,NA,0.151811454612293
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1950,NA,0.0886826639304394
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1950,NA,0.0940658061301044
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1950,NA,0.123585642392247
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1950,NA,0.0859743108613536
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1950,NA,0.0914763352332317
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1950,NA,0.201741128610672
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1950,NA,0.0994667276393997
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1951,NA,0.0776219074089638
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1951,NA,0.144178317955137
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1951,NA,0.112846148558937
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1951,NA,0.112846148558937
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1951,NA,0.153345881516302
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1951,NA,0.111757799232176
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1951,NA,0.115278380851409
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1951,NA,0.106971981674083
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1951,NA,0.169813981113087
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1951,NA,0.170341491814377
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1951,NA,0.109659449880658
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1951,NA,0.143181957366289
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1951,NA,0.151873270896673
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1951,NA,0.116315907705467
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1951,NA,0.10763761014714
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1951,NA,0.132910787224156
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1951,NA,0.0986842786778563
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1951,NA,0.226592063734372
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1951,NA,0.307079595276182
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1951,NA,0.179564091391249
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1951,NA,0.270410685312656
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1951,NA,0.151873270896673
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1951,NA,0.0876035655274822
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1951,NA,0.0929212051825337
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1951,NA,0.122081841497875
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1951,NA,0.0849281679351713
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1951,NA,0.0903632431937775
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1951,NA,0.199286324931507
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1951,NA,0.0982564078070225
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1952,NA,0.0781325494545694
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1952,NA,0.14515823221542
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1952,NA,0.113613112355985
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1952,NA,0.113613112355985
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1952,NA,0.15113660299461
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1952,NA,0.110147686831153
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1952,NA,0.113617546870658
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1952,NA,0.106891678612802
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1952,NA,0.169686503035946
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1952,NA,0.170213617738925
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1952,NA,0.109577129357228
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1952,NA,0.143074471748871
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1952,NA,0.151759260775621
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1952,NA,0.116228590229262
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1952,NA,0.107556807403576
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1952,NA,0.132811012096834
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1952,NA,0.0986101971328187
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1952,NA,0.226421962778073
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1952,NA,0.306849072935923
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1952,NA,0.179429293979729
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1952,NA,0.270207690047037
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1952,NA,0.151759260775621
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1952,NA,0.0865106632849746
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1952,NA,0.0917619624860861
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1952,NA,0.120558803964652
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1952,NA,0.0838686427362878
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1952,NA,0.0892359124677723
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1952,NA,0.196800119374606
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1952,NA,0.0970306055490156
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1953,NA,0.0786295738095593
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1953,NA,0.146117695396452
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1953,NA,0.11436406940833
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1953,NA,0.11436406940833
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1953,NA,0.148861548356951
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1953,NA,0.108489637088156
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1953,NA,0.11190726543118
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1953,NA,0.106685236962588
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1953,NA,0.169358784712495
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1953,NA,0.169884881390211
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1953,NA,0.109365501251992
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1953,NA,0.142798149677454
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1953,NA,0.151466165628867
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1953,NA,0.116004116048666
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1953,NA,0.10734908117923
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1953,NA,0.1325545120132
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1953,NA,0.0984197496434698
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1953,NA,0.22598467033167
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1953,NA,0.306256450293957
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1953,NA,0.179082759244502
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1953,NA,0.269685833508175
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1953,NA,0.151466165628867
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1953,NA,0.0854042516181179
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1953,NA,0.0905883903273126
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1953,NA,0.119016940081244
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1953,NA,0.0827960206885155
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1953,NA,0.0880946467450519
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1953,NA,0.19428318169494
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1953,NA,0.0957896510823048
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1954,NA,0.0791123300259872
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1954,NA,0.147055658378489
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1954,NA,0.115098198586107
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1954,NA,0.115098198586107
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1954,NA,0.146522706726214
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1954,NA,0.106785099667137
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1954,NA,0.110149031864075
"PIEN","Valles Caldera Upper","VUA","VUF014",10.3,1954,NA,0.106350821764286
"PIEN","Valles Caldera Upper","VUA","VUF025",25.2,1954,NA,0.168827913214373
"PIEN","Valles Caldera Upper","VUA","VUF027",25.3,1954,NA,0.169352360791147
"PIEN","Valles Caldera Upper","VUA","VUF028",11.1,1954,NA,0.109022684505928
"PIEN","Valles Caldera Upper","VUA","VUF029",19.7,1954,NA,0.142350535059902
"PIEN","Valles Caldera Upper","VUA","VUF030",21.6,1954,NA,0.150991380276582
"PIEN","Valles Caldera Upper","VUA","VUF031",13,1954,NA,0.115640489922159
"PIEN","Valles Caldera Upper","VUA","VUF033",10.5,1954,NA,0.107012585096996
"PIEN","Valles Caldera Upper","VUA","VUF034",17.3,1954,NA,0.132139007069097
"PIEN","Valles Caldera Upper","VUA","VUF035",7.7,1954,NA,0.0981112434149521
"PIEN","Valles Caldera Upper","VUA","VUF038",34.5,1954,NA,0.225276299515859
"PIEN","Valles Caldera Upper","VUA","VUF039",44.3,1954,NA,0.305296459816622
"PIEN","Valles Caldera Upper","VUA","VUF041",27,1954,NA,0.178521407007301
"PIEN","Valles Caldera Upper","VUA","VUF042",40.2,1954,NA,0.268840477167789
"PIEN","Valles Caldera Upper","VUA","VUF043",21.6,1954,NA,0.150991380276582
"PIEN","Valles Caldera Upper","VUB","VUF103",9.1,1954,NA,0.0842846552723325
"PIEN","Valles Caldera Upper","VUB","VUF113",11,1954,NA,0.0894008331640633
"POTR","Valles Caldera Upper","VUB","VUF121",19.8,1954,NA,0.117456702403648
"PIEN","Valles Caldera Upper","VUB","VUF123",8.1,1954,NA,0.0817106166196065
"PIEN","Valles Caldera Upper","VUB","VUF126",10.1,1954,NA,0.0869397810011305
"PIEN","Valles Caldera Upper","VUB","VUF127",35.6,1954,NA,0.191736250644648
"PSME","Valles Caldera Upper","VUB","VUF141",12.8,1954,NA,0.0945339086422756
"SAAL","Morgan Monroe State Park","MMB","MMB017",20.5,1955,NA,0.079580166556415
"POGR","Morgan Monroe State Park","MMC","MMC004",41.1,1955,NA,0.147971066650433
"POGR","Morgan Monroe State Park","MMC","MMC009",33.2,1955,NA,0.115814674539724
"ACSA","Morgan Monroe State Park","MMC","MMC028",33.2,1955,NA,0.115814674539724
"PIPO","Valles Caldera Lower","VLA","VLF014",20.4,1955,NA,0.144122255395375
"PIPO","Valles Caldera Lower","VLA","VLF024",10.2,1955,NA,0.105035661369571
"PIPO","Valles Caldera Lower","VLA","VLF071",11.2,1955,NA,0.108344482958063
